,keyword,freq,all_freq,salience,division
606,leading,168.0,22701,0.0074005550416281225,22
607,systems,234.0,32130,0.007282913165266107,22
608,order,124.0,17498,0.007086524174191336,22
609,today,134.0,18987,0.007057460367619951,22
610,market,236.0,33740,0.006994665085951393,22
611,established,332.0,49248,0.0067413905133203375,22
612,reputation,101.0,15109,0.006684757429346747,22
613,sectors,108.0,16439,0.006569742685078168,22
614,meet,118.0,17998,0.0065562840315590626,22
615,use,242.0,37931,0.006380005800005272,22
616,years_experience,165.0,26069,0.006329356707200123,22
617,available,198.0,32183,0.00615231644035671,22
618,sales,111.0,18091,0.006135647559560002,22
619,limited,143.0,23418,0.006106413869672901,22
620,delivery,119.0,19813,0.006006157573310453,22
621,world,168.0,28237,0.005949640542550554,22
622,new,444.0,74909,0.005927191659213179,22
623,since,188.0,31788,0.005914181452120297,22
624,expertise,172.0,29113,0.0059080136021708515,22
625,solutions,375.0,63786,0.005879033016649421,22
626,large,124.0,21102,0.005876220263482134,22
627,technology,189.0,32188,0.00587175344849012,22
628,site,126.0,21520,0.005855018587360595,22
629,many,296.0,52491,0.005639061934426854,22
630,complete,122.0,21854,0.005582502059119612,22
631,equipment,152.0,27601,0.005507046846128763,22
632,years,317.0,58948,0.005377620954061206,22
633,specialist,167.0,31678,0.005271797461960982,22
634,development,205.0,39451,0.005196319484930673,22
635,within,234.0,45301,0.00516544888633805,22
636,one,299.0,58522,0.0051091897064351865,22
637,able,151.0,29608,0.0050999729802756015,22
638,pride,107.0,21067,0.005079033559595576,22
639,dedicated,106.0,20932,0.00506401681635773,22
640,including,254.0,50342,0.0050454888562234314,22
641,concrete,303.0,1891,0.16023268112109995,23
642,stone,292.0,2555,0.11428571428571428,23
643,glass,457.0,4326,0.10564031437817846,23
644,materials,170.0,13618,0.012483477750036717,23
645,manufacturing,155.0,14331,0.010815714186030284,23
646,supply,180.0,24566,0.007327200195392005,23
647,products,627.0,86404,0.007256608490347669,23
648,bespoke,147.0,24297,0.006050129645635264,23
649,quality,348.0,76675,0.004538637104662536,23
650,high_quality,122.0,30245,0.0040337245825756325,23
651,range,219.0,58770,0.0037263910158244003,23
652,building,142.0,38892,0.0036511364805101305,23
653,ltd,206.0,58377,0.0035287870222861745,23
654,customers,306.0,88460,0.0034591905946190367,23
655,projects,143.0,41415,0.003452855245683931,23
656,available,105.0,32183,0.003262592051704316,23
657,use,119.0,37931,0.0031372755793414356,23
658,industry,197.0,63199,0.003117137929397617,23
659,design,176.0,57766,0.003046774919502822,23
660,years,178.0,58948,0.0030196105041731696,23
661,established,145.0,49248,0.002944282001299545,23
662,company,329.0,115830,0.0028403695070361736,23
663,many,137.0,52491,0.0026099712331637804,23
664,also,288.0,112609,0.0025575220453072133,23
665,ensure,119.0,49468,0.00240559553650845,23
666,one,140.0,58522,0.002392262738799084,23
667,well,119.0,51756,0.0022992503284643326,23
668,work,263.0,115303,0.002280946722982056,23
669,including,111.0,50342,0.00220491835842835,23
670,offer,225.0,102249,0.0022005105184402783,23
671,new,163.0,74909,0.002175973514530964,23
672,based,135.0,62715,0.0021525950729490554,23
673,service,348.0,168882,0.002060610367001812,23
674,best,119.0,64055,0.0018577784716259464,23
675,provide,218.0,117895,0.001849103015395055,23
676,business,293.0,161867,0.0018101280681052964,23
677,time,110.0,61008,0.001803042223970627,23
678,team,176.0,98645,0.001784175579096761,23
679,solutions,110.0,63786,0.001724516351550497,23
680,experience,124.0,76593,0.0016189469011528468,23
681,clients,118.0,120262,0.0009811910661721907,23
682,castings,172.0,372,0.46236559139784944,24
683,steel,169.0,3248,0.052032019704433496,24
684,manufacturing,150.0,14331,0.010466820180029307,24
685,engineering,151.0,18744,0.00805591122492531,24
686,supply,127.0,24566,0.005169746804526582,24
687,products,309.0,86404,0.0035762233229943057,24
688,quality,267.0,76675,0.0034822301923703946,24
689,ltd,163.0,58377,0.0027921955564691576,24
690,customers,246.0,88460,0.002780917929007461,24
691,industry,166.0,63199,0.002626623838984794,24
692,company,279.0,115830,0.0024087024087024087,24
693,established,113.0,49248,0.002294509421702404,24
694,range,133.0,58770,0.002263059384039476,24
695,design,129.0,57766,0.0022331475262265,24
696,based,119.0,62715,0.001897472693932871,24
697,years,107.0,58948,0.0018151591232951076,24
698,new,121.0,74909,0.0016152932224432312,24
699,also,171.0,112609,0.001518528714401158,24
700,service,250.0,168882,0.001480323539512796,24
701,offer,138.0,102249,0.0013496464513100372,24
702,work,146.0,115303,0.0012662289792980234,24
703,provide,141.0,117895,0.0011959794732601043,24
704,team,116.0,98645,0.0011759339044046834,24
705,business,188.0,161867,0.0011614473611051047,24
706,metal_fabrication,138.0,231,0.5974025974025974,25
707,sheet_metal,380.0,648,0.5864197530864198,25
708,mild_steel,172.0,309,0.5566343042071198,25
709,steel_fabrication,181.0,348,0.5201149425287356,25
710,metalwork,167.0,345,0.48405797101449277,25
711,precision_engineering,342.0,749,0.45660881174899864,25
712,powder_coating,209.0,460,0.4543478260869565,25
713,plating,108.0,243,0.4444444444444444,25
714,laser_cutting,133.0,304,0.4375,25
715,steelwork,121.0,301,0.4019933554817276,25
716,fabrication,691.0,1882,0.3671625929861849,25
717,stainless_steel,468.0,1551,0.30174081237911027,25
718,welding,329.0,1287,0.2556332556332556,25
719,cnc,150.0,625,0.24,25
720,aluminium,348.0,1488,0.23387096774193547,25
721,metal,552.0,2452,0.22512234910277323,25
722,steel,697.0,3248,0.2145935960591133,25
723,wire,124.0,631,0.196513470681458,25
724,tooling,221.0,1169,0.18905047048759624,25
725,lead_times,106.0,571,0.18563922942206654,25
726,precision,389.0,2137,0.18203088441740758,25
727,aerospace,183.0,1040,0.17596153846153847,25
728,gates,121.0,775,0.15612903225806452,25
729,manufacturing_facility,102.0,711,0.14345991561181434,25
730,design_manufacture,417.0,3074,0.13565387117761873,25
731,components,722.0,5459,0.1322586554313977,25
732,assembly,156.0,1323,0.11791383219954649,25
733,engineering,2202.0,18744,0.1174775928297055,25
734,coatings,115.0,991,0.11604439959636731,25
735,manufacturing,1393.0,14331,0.09720187007187217,25
736,laser,107.0,1113,0.09613656783468104,25
737,doors,320.0,3556,0.08998875140607424,25
738,drawings,121.0,1396,0.08667621776504297,25
739,iso,182.0,2237,0.0813589628967367,25
740,cutting,139.0,1744,0.07970183486238532,25
741,machinery,367.0,4668,0.0786203941730934,25
742,oil_gas,178.0,2326,0.0765262252794497,25
743,factory,328.0,4522,0.0725342768686422,25
744,specifications,192.0,2673,0.0718294051627385,25
745,automotive,222.0,3274,0.0678069639584606,25
746,structures,147.0,2208,0.06657608695652174,25
747,machines,320.0,4872,0.06568144499178982,25
748,parts,563.0,8763,0.06424740385712656,25
749,industries,661.0,10459,0.06319915861937088,25
750,workforce,246.0,4485,0.0548494983277592,25
751,customer_base,188.0,3559,0.052823826917673504,25
752,highly_skilled,264.0,5045,0.05232903865213082,25
753,architectural,134.0,2599,0.05155829165063486,25
754,capacity,181.0,3610,0.05013850415512466,25
755,facility,303.0,6143,0.04932443431548104,25
756,capabilities,183.0,3813,0.04799370574350905,25
757,inspection,110.0,2381,0.04619907601847963,25
758,workshop,259.0,5712,0.04534313725490196,25
759,on_site,113.0,2535,0.044575936883629194,25
760,finish,147.0,3339,0.0440251572327044,25
761,plant,209.0,4803,0.04351447012283989,25
762,materials,576.0,13618,0.04229695990600676,25
763,installation,503.0,12490,0.040272217774219375,25
764,state_art,113.0,2820,0.040070921985815605,25
765,processes,308.0,7748,0.03975219411461022,25
766,orders,119.0,3031,0.03926096997690531,25
767,applications,352.0,9105,0.038660076880834705,25
768,produce,469.0,12703,0.03692041250098402,25
769,glass,159.0,4326,0.036754507628294034,25
770,purpose_built,107.0,2914,0.036719286204529855,25
771,demands,121.0,3309,0.03656693865216078,25
772,in_house,288.0,8283,0.03477001086562839,25
773,marine,130.0,3774,0.034446210916799155,25
774,standard,507.0,14943,0.03392892993374824,25
775,equipment,932.0,27601,0.03376689250389479,25
776,product,1024.0,30428,0.03365321414486657,25
777,wide_variety,151.0,4505,0.033518312985571584,25
778,supplier,260.0,7909,0.032873941079782525,25
779,bespoke,796.0,24297,0.03276124624439231,25
780,supply,803.0,24566,0.03268745420499878,25
781,electronics,376.0,2072,0.18146718146718147,26
782,sensors,105.0,587,0.1788756388415673,26
783,measurement,130.0,803,0.16189290161892902,26
784,instruments,183.0,1421,0.12878254750175933,26
785,assembly,125.0,1323,0.0944822373393802,26
786,devices,136.0,2041,0.06663400293973543,26
787,design_manufacture,184.0,3074,0.05985686402081978,26
788,test,179.0,4152,0.043111753371868976,26
789,applications,387.0,9105,0.042504118616144976,26
790,monitoring,128.0,3040,0.042105263157894736,26
791,components,192.0,5459,0.035171276790620994,26
792,manufacturing,467.0,14331,0.03258670016049124,26
793,systems,938.0,32130,0.029193899782135078,26
794,control,337.0,11643,0.02894443012969166,26
795,power,161.0,6748,0.023858921161825725,26
796,advanced,111.0,4929,0.02251978088861838,26
797,communications,123.0,5845,0.021043627031650983,26
798,technology,657.0,32188,0.02041133341617994,26
799,worldwide,176.0,9238,0.01905174280147218,26
800,engineering,307.0,18744,0.016378574477166025,26
801,products,1412.0,86404,0.0163418360261099,26
802,equipment,446.0,27601,0.016158834824825188,26
803,software,251.0,15693,0.015994392404256676,26
804,field,140.0,9091,0.015399846001539985,26
805,design,823.0,57766,0.014247134992902399,26
806,high,160.0,11722,0.01364954785872718,26
807,innovative,224.0,16470,0.013600485731633272,26
808,solutions,827.0,63786,0.012965227479384191,26
809,research,163.0,12827,0.012707569969595385,26
810,data,156.0,12301,0.012681895780830827,26
811,performance,145.0,11806,0.012281890564119938,26
812,technical,159.0,13535,0.011747321758404138,26
813,global,170.0,14497,0.011726564116713804,26
814,reliable,134.0,11746,0.011408138940916057,26
815,digital,123.0,10946,0.011236981545770144,26
816,standard,167.0,14943,0.011175801378571907,26
817,process,253.0,23714,0.010668803238593236,26
818,supply,260.0,24566,0.01058373361556623,26
819,customers,892.0,88460,0.010083653628758762,26
820,world,281.0,28237,0.009951482097956581,26
821,cost_effective,110.0,11054,0.00995114890537362,26
822,requirements,324.0,32857,0.009860912438749734,26
823,range,558.0,58770,0.009494640122511486,26
824,development,366.0,39451,0.00927733137309574,26
825,market,303.0,33740,0.00898043864848844,26
826,safety,114.0,12957,0.008798332947441537,26
827,sales,158.0,18091,0.008733624454148471,26
828,founded,178.0,21114,0.008430425310220707,26
829,use,318.0,37931,0.008383643985130895,26
830,complete,183.0,21854,0.008373753088679417,26
831,leading,187.0,22701,0.008237522576097969,26
832,company,937.0,115830,0.008089441422774755,26
833,network,125.0,15560,0.008033419023136246,26
834,include,155.0,19419,0.0079818734229363,26
835,security,126.0,16213,0.007771541355702214,26
836,industry,491.0,63199,0.007769110270732132,26
837,materials,105.0,13618,0.007710383316199148,26
838,ltd,444.0,58377,0.007605735135412919,26
839,wide_range,190.0,25257,0.0075226669834105395,26
840,meet,132.0,17998,0.007334148238693188,26
841,since,225.0,31788,0.007078142695356738,26
842,level,109.0,15490,0.0070367979341510655,26
843,quality,537.0,76675,0.007003586566677535,26
844,partners,110.0,15727,0.00699434094232848,26
845,today,131.0,18987,0.006899457523568757,26
846,expertise,199.0,29113,0.006835434342046509,26
847,sectors,111.0,16439,0.00675223553744145,26
848,limited,157.0,23418,0.006704244598172346,26
849,support,462.0,69123,0.006683737684996311,26
850,new,499.0,74909,0.006661415851232829,26
851,high_quality,198.0,30245,0.006546536617622748,26
852,provides,154.0,23736,0.006488035052241321,26
853,international,134.0,20709,0.0064706166401081655,26
854,control_systems,122.0,941,0.12964930924548354,27
855,lighting,618.0,5528,0.111794500723589,27
856,cable,116.0,1107,0.10478771454381211,27
857,electronics,129.0,2072,0.06225868725868726,27
858,design_manufacture,169.0,3074,0.0549772283669486,27
859,power,295.0,6748,0.043716656787196204,27
860,manufacturing,378.0,14331,0.026376386853673855,27
861,applications,228.0,9105,0.025041186161449753,27
862,electrical,267.0,10858,0.02459016393442623,27
863,components,122.0,5459,0.02234841546070709,27
864,control,258.0,11643,0.022159237309971658,27
865,led,164.0,7654,0.021426704990854455,27
866,systems,534.0,32130,0.01661998132586368,27
867,energy,153.0,10710,0.014285714285714285,27
868,products,1208.0,86404,0.013980834220637934,27
869,engineering,255.0,18744,0.013604353393085787,27
870,worldwide,124.0,9238,0.013422818791946308,27
871,equipment,370.0,27601,0.013405311401760807,27
872,technology,371.0,32188,0.011526034547036162,27
873,standard,167.0,14943,0.011175801378571907,27
874,design,607.0,57766,0.010507911228058027,27
875,supply,252.0,24566,0.010258080273548808,27
876,installation,121.0,12490,0.009687750200160128,27
877,solutions,613.0,63786,0.009610259304549588,27
878,innovative,157.0,16470,0.009532483302975106,27
879,performance,108.0,11806,0.009147890902930713,27
880,technical,123.0,13535,0.009087550794237164,27
881,global,123.0,14497,0.008484514037387045,27
882,range,454.0,58770,0.007725029777097159,27
883,customers,664.0,88460,0.007506217499434773,27
884,requirements,245.0,32857,0.007456554158931126,27
885,sales,132.0,18091,0.007296445746503786,27
886,bespoke,171.0,24297,0.007037905914310408,27
887,world,196.0,28237,0.006941247299642313,27
888,quality,528.0,76675,0.006886208020867297,27
889,industry,431.0,63199,0.0068197281602557,27
890,international,137.0,20709,0.006615481191752378,27
891,market,218.0,33740,0.006461173681090693,27
892,group,203.0,31755,0.006392694063926941,27
893,complete,138.0,21854,0.006314633476709069,27
894,leading,141.0,22701,0.006211180124223602,27
895,meet,111.0,17998,0.006167351927991999,27
896,company,705.0,115830,0.006086506086506086,27
897,limited,136.0,23418,0.0058074985054231785,27
898,ltd,333.0,58377,0.0057043013515596895,27
899,expertise,164.0,29113,0.005633222271837324,27
900,high_quality,170.0,30245,0.005620763762605389,27
901,development,217.0,39451,0.005500494284048567,27
902,since,166.0,31788,0.0052220963885743045,27
903,use,192.0,37931,0.0050618227834752574,27
904,many,263.0,52491,0.005010382732277914,27
905,available,161.0,32183,0.005002641145946618,27
906,wide_range,122.0,25257,0.00483034406303203,27
907,years,270.0,58948,0.004580308068127842,27
908,specialist,144.0,31678,0.004545741524086116,27
909,throughout,112.0,25351,0.004417971677645852,27
910,new,329.0,74909,0.004391995621353909,27
911,commercial,102.0,23678,0.004307796266576569,27
912,process,101.0,23714,0.004259087458885047,27
913,part,113.0,26578,0.004251636692000903,27
914,first,128.0,30635,0.004178227517545291,27
915,based,262.0,62715,0.0041776289563900185,27
916,able,123.0,29608,0.004154282626317211,27
917,established,203.0,49248,0.004121994801819363,27
918,projects,170.0,41415,0.004104792949414463,27
919,including,200.0,50342,0.003972825871042072,27
920,within,178.0,45301,0.003929273084479371,27
921,support,264.0,69123,0.003819278677140749,27
922,well,196.0,51756,0.003787000541000077,27
923,also,426.0,112609,0.0037830013586835865,27
924,offer,376.0,102249,0.0036772975774824203,27
925,provide,429.0,117895,0.003638831163323296,27
926,experience,272.0,76593,0.003551238363819148,27
927,one,202.0,58522,0.00345169338026725,27
928,needs,180.0,52756,0.0034119341875805597,27
929,pumps,159.0,851,0.18683901292596944,28
930,valves,105.0,578,0.18166089965397925,28
931,hydraulic,113.0,698,0.16189111747851004,28
932,machines,639.0,4872,0.1311576354679803,28
933,design_manufacture,332.0,3074,0.10800260247234873,28
934,machinery,428.0,4668,0.09168808911739502,28
935,automation,107.0,1565,0.068370607028754,28
936,handling,168.0,2522,0.06661379857256146,28
937,precision,137.0,2137,0.06410856340664482,28
938,engineering,1002.0,18744,0.05345710627400768,28
939,manufacturing,693.0,14331,0.0483567092317354,28
940,equipment,1327.0,27601,0.04807796818955835,28
941,components,251.0,5459,0.04597911705440557,28
942,units,163.0,4414,0.036927956502038964,28
943,applications,332.0,9105,0.03646348160351455,28
944,worldwide,303.0,9238,0.032799307209352674,28
945,systems,1052.0,32130,0.03274198568316215,28
946,factory,146.0,4522,0.03228659885006634,28
